Note	Frequency (79911 in total)
yellows	6
yet	6
yk	6
ym1	6
!!!!	5
!a5	5
!b2	5
!b4	5
!g2	5
!g4	5
17	5
3/5	5
32	5
36	5
39	5
42	5
47	5
48	5
5-stall	5
51	5
53	5
5cm	5
5y	5
63	5
<	5
????	5
[clued]	5
[g2e]	5
[m3]	5
[y5]	5
[y]	5
a3e	5
a4e	5
angry	5
anymore	5
apparently	5
b-g	5
b1-m1	5
b3e>	5
b4e>	5
bm	5
case	5
chances	5
charm	5
clear	5
clearly	5
cm'd	5
cuz	5
d2e	5
db	5
delayed	5
discards	5
dmoney	5
doing	5
except	5
expecting	5
fucked	5
g5e>	5
gave	5
genius	5
gentleman	5
god	5
great	5
having	5
help	5
hesitation	5
i35	5
i4e	5
jk	5
kb	5
l1	5
l5e	5
lanvin	5
left	5
letting	5
life	5
lose	5
love	5
m235	5
m4e>	5
m5e>	5
made	5
means	5
multi	5
myself	5
n1e	5
newduke	5
nobody	5
normal	5
o23	5
okay	5
p234	5
pablo's	5
pace	5
passed	5
patch	5
pf	5
r-g	5
r4e>	5
rk	5
s	5
sarcastic	5
sees	5
sg	5
sheamol	5
sr	5
stomping	5
sucubis	5
swine	5
t10	5
t10:	5
t11:	5
t12	5
t17	5
t18	5
t18:	5
t21:	5
t23:	5
t31	5
t32:	5
t35	5
t37	5
t38	5
t47:	5
team	5
tells	5
touched	5
u2e	5
understand	5
unless	5
unlikely	5
wat	5
win	5
without	5
y12	5
yes	5
!br	4
!gy	4
!m1	4
!n2	4
!pr	4
!r2	4
!r5	4
!w	4
!y2	4
28	4
2r	4
33	4
37	4
38	4
3p	4
3pp	4
3y	4
43	4
49	4
55	4
5]	4
60	4
62	4
:d	4
?????	4
[!1]	4
[!i5]	4
[!r]	4
[34]	4
[a4]	4
[b]	4
[g4	4
[i2]	4
[m]	4
[n2]	4
[n4]	4
[r2	4
[u4]	4
[w5]	4
a5e	4
ak	4
ambiguity	4
amy	4
another	4
away	4
b-r	4
b-y	4
b245	4
b5e>	4
bc	4
best	4
bk	4
bm4	4
bm5	4
bs	4
byebye	4
catula	4
certain	4
change	4
cheek	4
cmd	4
comes	4
coming	4
confusion	4
d	4
d3e	4
d4e	4
deck	4
directly	4
down	4
emily	4
everyone	4
f2	4
fault	4
feel	4
fixing	4
frollo	4
frosty	4
g3>	4
g3]	4
g4]	4
g5>	4
gets	4
gm2	4
greens	4
guilt	4
hanabi	4
her	4
i2345	4
i5e>	4
idea	4
imagine	4
interpreted	4
joel's	4
kevin	4
killed	4
kind	4
l4e	4
least	4
let's	4
lot	4
m12	4
m245	4
m3]	4
may	4
meant	4
moment	4
monkas	4
moves	4
n24	4
negative	4
o.o	4
o24	4
o3e	4
o45	4
once	4
oof	4
ouch	4
p21	4
pang	4
pepe	4
perfect	4
pk	4
pog	4
poggers	4
possibly	4
putting	4
r125	4
r1s5	4
rachel	4
rbg	4
rbgi	4
recluing	4
refused	4
rgb	4
rgp	4
rm3	4
robense	4
safe	4
saved	4
seems	4
seen	4
shiiit	4
start	4
strike	4
stupid	4
suboptimal	4
supposed	4
t11	4
t12:	4
t14	4
t14:	4
t15:	4
t16:	4
t20	4
t29	4
t2e	4
t30	4
t36	4
t4:	4
t4e	4
t6:	4
t7	4
t9	4
take	4
they	4
thinking	4
though	4
tira	4
took	4
troll	4
u345	4
until	4
us	4
useful	4
veex	4
worse	4
worth	4
xmil	4
y1-m1	4
y1s5	4
y2e>	4
y4e>	4
ygi	4
you're	4
zaki	4
!!!!!	3
!12	3
!b1	3
!b3	3
!bg	3
!by	3
!d2	3
!n	3
!u1	3
!u2	3
&	3
+	3
---->	3
/shrug	3
0	3
11nk	3
135	3
2/	3
234	3
3b	3
3i	3
3l	3
3pe	3
46	3
57	3
5head	3
5m	3
5save	3
65	3
8clue	3
[!2]	3
[!m]	3
[!y	3
[5]pp	3
[a3]	3
[g]	3
[i3]	3
[i]	3
[k4]	3
[m5]	3
[n5]	3
[p4	3
[p5]	3
[u3]	3
[u5]	3
[y3e]	3
allowed	3
anime	3
anser	3
anyways	3
ass	3
ay	3
b2-g2	3
b2-m1	3
b4-b5	3
b5]	3
ba	3
been	3
bombs	3
bottom	3
boy	3
bruh	3
by4	3
c23	3
can't	3
ce	3
chance	3
channel	3
confusing	3
cool	3
course	3
d34	3
decide	3
doctor	3
draw	3
duping	3
duplication	3
e	3
enough	3
ever	3
faith	3
finesses	3
finessing	3
five	3
friend	3
g2-m2	3
g3elim	3
g4-g5	3
gives	3
gray	3
grb	3
grm	3
gs	3
guessing	3
gyp	3
hello	3
hesitate	3
i4]	3
i5>	3
ignore	3
impostor	3
indeed	3
info	3
k1e	3
k2345	3
k4e	3
katian	3
knowing	3
kpyg	3
ky	3
l	3
layer	3
less	3
lets	3
lied	3
load	3
looking	3
lost	3
lotem	3
m4]	3
mad	3
mean	3
mess	3
mg	3
might	3
miss	3
moved	3
moving	3
n134	3
n3e	3
n4e	3
n5e	3
needed	3
new	3
next	3
non	3
number	3
ofc	3
old	3
ooops	3
orange	3
p15s	3
part	3
person	3
playables	3
promise	3
promises	3
prompts	3
pulled	3
py	3
que	3
question	3
quite	3
r-y	3
r1-m2	3
r1234	3
r25	3
r2e>	3
r3]	3
rb3	3
rbi	3
rbp	3
real	3
reason	3
reverse	3
ri	3
risky	3
rm2	3
rm4	3
s2e	3
scb	3
seat	3
second	3
sense	3
shoul'dve	3
somebody	3
someone	3
soooo	3
stalls	3
stomped	3
suit	3
suspicious	3
t15	3
t19	3
t21	3
t25:	3
t27	3
t28	3
t28:	3
t32	3
t33	3
t38:	3
t39:	3
t40:	3
t50	3
t51	3
t8	3
t_t	3
technically	3
telling	3
tendria	3
them	3
trolling	3
ts	3
twice	3
u5]	3
understood	3
used	3
variant	3
w5>	3
wasnt	3
wether	3
whisper	3
who	3
witt	3
wouldn't	3
write	3
wump	3
y15s	3
y235	3
y3-4-5	3
yikes	3
yrp	3
ys	3
!!!!!!!	2
!4	2
!a	2
!gp	2
!i1	2
!i2	2
!i4	2
!i5	2
!m2	2
!m4	2
!p2	2
!t	2
!t2	2
!y3	2
!y4e>	2
!ypb	2
!yr	2
17ak	2
1gpb	2
2-3	2
2-4-5	2
2/5	2
26	2
28pk	2
2g	2
2m	2
2y	2
3-4-5	2
30	2
30pk	2
34:	2
36pk	2
37ak	2
3p-3g	2
40	2
41	2
420	2
42pk	2
43nk	2
44	2
46pk	2
4y-g	2
5-pull	2
51nu	2
52	2
54	2
56	2
58	2
61	2
9ak	2
:-)	2
:clap:	2
:ooo	2
<<	2
??????	2
[!g3]	2
[!y]	2
[35]	2
[3w]	2
[a34]	2
[a4	2
[a]	2
[b2	2
[cm?]	2
[d3]	2
[f?]	2
[f]inesse	2
[g2	2
[g34]	2
[i1]	2
[k2]	2
[m1]	2
[n]	2
[o3	2
[r2e]	2
[ry]	2
[u2	2
[u3	2
[u34]	2
[w34	2
[w4]	2
[y4	2
]	2
a1e	2
a1e>	2
a34	2
a45	2
aborted	2
afraid	2
ag	2
ahming	2
allows	2
answer	2
arv	2
asleep	2
attempt	2
au	2
avoiding	2
b15s	2
b1e>	2
b21	2
b235	2
b2m2	2
b3-4	2
b3-g3	2
b35]	2
b3?r3?	2
b4-5	2
b4>	2
b5?-->	2
bcme	2
believing	2
bet	2
bgi	2
bgr	2
bgy	2
bit	2
blindplay	2
blooof	2
bluf[f]	2
bluffing	2
bm2	2
bob	2
br2	2
brain	2
brave	2
bust	2
c34	2
call	2
cant	2
care	2
cheating	2
cheeky	2
choices	2
chris	2
complicated	2
confused	2
convention	2
conventions	2
cost	2
criticals	2
cross	2
crossproduct	2
cut	2
dangerous	2
dangerously	2
decline	2
deduce	2
def	2
defer	2
depending	2
desperate	2
different	2
dirty	2
div	2
dobi	2
doubt	2
drawing	2
drawn	2
drew	2
dubious	2
dummy	2
duplicate	2
duplicated	2
duplicating	2
echo	2
ejwu	2
eli	2
emily's	2
en	2
end	2
f1	2
f5	2
fast	2
feeling	2
feels	2
feich	2
filling	2
find	2
fire	2
followed	2
force	2
forget	2
forgot	2
fun	2
funny	2
further	2
g1-m1	2
g12	2
g12345	2
g134	2
g2*	2
g2-3-4	2
g2-3-4-5	2
g2-g4	2
g3-4	2
g3-b3	2
g3-r3	2
g3e>	2
g4-m4	2
g5?>	2
g5]	2
g5s	2
g[1]	2
gb1	2
gb3	2
generate	2
ghost	2
gi2	2
gi4	2
gj	2
gm4	2
greedy	2
griefing	2
guide	2
gw	2
happened	2
helping	2
hey	2
highly	2
honzas	2
however	2
htink	2
hurts	2
i24	2
i]	2
ib	2
ig	2
ignored	2
igr	2
ihope	2
ill	2
im1	2
initial	2
interpretation	2
into	2
isabel	2
iw	2
je	2
job	2
joke	2
k345	2
k45	2
k4]	2
kakashi	2
keeps	2
kg	2
kills	2
kimbi	2
kkshi	2
km34	2
kp	2
kpg	2
kt]	2
l34	2
later	2
learn	2
leave	2
lesson	2
level	2
lies	2
long	2
longer	2
m124	2
m125	2
m1345	2
m14	2
m1]	2
m21	2
m3e>	2
m43	2
macanek	2
magic	2
magical	2
manners	2
many	2
match	2
matches	2
matching	2
meaning	2
measures	2
mel's	2
messed	2
metta	2
mind	2
missplay	2
mkw	2
monster	2
muddy	2
n1>	2
n1]	2
n5>	2
nah	2
needs	2
ng	2
noice	2
nooooo	2
not1	2
nothing	2
nvm	2
o234	2
o245	2
o35	2
okaaay	2
oocm	2
oopsies	2
open	2
opened	2
opening	2
ouchies	2
our	2
p1-m1	2
p123	2
p2-3-4-5	2
p2-p3	2
p2>	2
p3]	2
passing	2
pbluff	2
pepepe	2
playful	2
pmp	2
possibilities	2
principle	2
prompting	2
puzzle	2
py2	2
qb	2
quantum	2
r-	2
r-b	2
r15	2
r15s	2
r1>	2
r2-g2	2
r2-y2	2
r21	2
r245	2
r2m2	2
r3-b3	2
r3-g3	2
r3-m2	2
r3-p3	2
r3>	2
r4-5	2
r4-m4	2
r5-m5	2
r5?g2?	2
r5]	2
rainbow	2
rb2	2
reds	2
reuzed	2
reuzed's	2
rewarded	2
rip	2
risk	2
rk4	2
ro1	2
rob	2
row	2
rw4	2
rwb	2
ry2	2
ryg	2
ryk	2
s1	2
s4e	2
saw	2
says	2
screamed	2
sephiroth	2
she	2
shouldn't	2
simple	2
simpler	2
simplest	2
single	2
smh	2
someday	2
somehow	2
soon	2
sooo	2
started	2
stealing	2
stephen	2
stole	2
stuff	2
succ	2
successfully	2
such	2
sucks	2
super	2
surely	2
surprise	2
surprising	2
sync	2
t13	2
t13:	2
t17:	2
t1:	2
t1e	2
t1s	2
t22	2
t234	2
t24:	2
t27:	2
t31:	2
t39	2
t40	2
t42	2
t42:	2
t44:	2
t47	2
t49	2
t52	2
t5:	2
taken	2
targets	2
teach	2
tell	2
tempting	2
test	2
thanks	2
thats	2
tho	2
through	2
thx	2
time's	2
tiramisu	2
tired	2
today	2
touching	2
tough	2
tried	2
triple	2
true	2
trusted	2
trusts	2
turnabout	2
turns	2
uncluable	2
unkwown	2
valid	2
vtk	2
w2e>	2
wanna	2
wants	2
watch	2
wbi	2
we're	2
wg3	2
whaaa	2
whereas	2
wonder	2
wut	2
wy	2
x2	2
y-b	2
y-g	2
y-g-b	2
y-r	2
y1?->	2
y2-g2	2
y2-m2	2
y25	2
y2]	2
y3-->	2
y4-kt	2
y51s	2
y5>	2
y5]	2
y5s	2
ya	2
ybp	2
ybr	2
yeah	2
year	2
ygbp	2
ym	2
ym4	2
yrb	2
yrg	2
ys5	2
{	2
❗	2
!!!!!!!!!!!!!!!!!	1
!a2	1
!a3	1
!bk	1
!cm	1
!g5	1
!g5>	1
!gb	1
!gbmp	1
!gm	1
!gr	1
!gy2	1
!i3	1
!k5	1
!kiyb	1
!m3	1
!m]	1
!nr3	1
!o1	1
!o2	1
!o4	1
!p3	1
!p4	1
!pm	1
!py	1
!r1	1
!rbg	1
!rg	1
!rwgy	1
!ry	1
!t3	1
!t4	1
!t]	1
!tg	1
!tr3	1
!tyrg	1
!u4	1
!w3	1
!y5]	1
!y]	1
!yb	1
!yp	1
!yrbp	1
#	1
#2	1
$picÿ	1
(if	1
(pp)	1
(prompt)	1
(r2)	1
(slightly)	1
****	1
*sigh*	1
+2	1
+3	1
+4...	1
--	1
-.-	1
-4-5	1
-g5	1
-m5	1
-no	1
.o	1
/1	1
/clap	1
1-for-1	1
1/	1
1/1/2/3/1/1	1
10ju	1
10pk	1
12jk	1
12pk	1
13:	1
13ak	1
13au	1
13ju	1
14pk	1
14pu	1
15nk	1
16:	1
16ju	1
17:	1
17au	1
17ju	1
18:	1
18pu	1
19:	1
19should've	1
1b	1
1ce	1
1e	1
1g	1
1n	1
1r	1
1st	1
2/1/x/2/1/4	1
2/2/2/2/1	1
2/2/2/x/1	1
2/3	1
20ju	1
20nk	1
21au	1
21ju	1
22:	1
22pu	1
2300	1
23nk	1
24/24	1
24:	1
24ju	1
24nu	1
24pk	1
25au	1
26:	1
26jk	1
26pk	1
27ak	1
28ju	1
28nk	1
29ak	1
29au	1
2b-1b	1
2g-r	1
2mr	1
2o	1
2p	1
2py	1
2r-g-p-b	1
2ss	1
2yi	1
3-5	1
30jk	1
31:	1
32nk	1
32pu	1
33:	1
33ak	1
33au	1
34jk	1
34pk	1
35:	1
38jk	1
38pu	1
3:	1
3]	1
3au	1
3b-4b	1
3bloof	1
3c	1
3g-3b	1
3m-3y	1
3nk	1
3nu	1
3w	1
3yg	1
3yr	1
4/1/1/1/1	1
40jk	1
41ak	1
41au	1
41jk	1
42jk	1
43what	1
44:	1
44nk	1
45ak	1
45jk	1
46jk	1
47nk	1
48:	1
48nu	1
49jk	1
4]	1
4ar	1
4c	1
4charm	1
4double	1
4for	1
4ju	1
4m	1
4m-4g	1
4p-b	1
4p-m2	1
4p-y4	1
4pp	1
4pu	1
4r-4g-4b	1
4ry	1
4t	1
4te	1
4y-4g	1
4y-4p	1
5'	1
50jk	1
50pk	1
51ak	1
53ak	1
54jk	1
54pk	1
55nk	1
57ak	1
59	1
5>	1
5b-5g-5t-5y-5r	1
5b-i	1
5bad	1
5d	1
5k	1
5m-5y	1
5o	1
5r-i	1
5rb	1
5sstall	1
5stalled	1
5th	1
66	1
67	1
6:	1
6jk	1
6pu	1
7:	1
7cluestall	1
7nk	1
7nu	1
8:	1
8clues	1
8cluestall	1
8jk	1
8nk	1
8pu	1
:'(	1
:(((	1
:(((((	1
:(:(:(	1
:(:(:(:(:(	1
:(:(:(:(:(:(:(	1
:0	1
:boom:	1
:clue	1
:cry:	1
:eyes:	1
:facepalm:	1
:good	1
:hmm	1
:is	1
:lalalala	1
:prio	1
:sad:	1
:shrug:	1
:sob:	1
:yay	1
;(	1
<--	1
<---	1
<g5e	1
<g5e>	1
>.<	1
>:(	1
>=3	1
>>	1
>_<	1
>badtouch	1
?!?	1
?!?!?	1
?*	1
?2	1
????????	1
??????????	1
???????????	1
?cm	1
@	1
[!12]	1
[!3]	1
[!4]	1
[!5]	1
[!a]	1
[!b2]	1
[!b3]	1
[!g	1
[!g2]	1
[!g4]	1
[!gb]	1
[!i3]	1
[!k5]	1
[!n3]	1
[!o]	1
[!r4]	1
[!t	1
[!u2	1
[!u2]	1
[1	1
[234]	1
[2b]	1
[45]	1
[4g]	1
[5b]	1
[5i]	1
[a2	1
[a23]	1
[a2e]	1
[a3	1
[a45]	1
[b234]	1
[b34]	1
[b4	1
[b45	1
[b45]	1
[b4?]	1
[b5	1
[bi4]	1
[blaze	1
[bp5]	1
[br4]	1
[by4]	1
[cm	1
[cm]'d	1
[cm]?	1
[cm][5]	1
[cm][a]	1
[cm][n4]	1
[cm]r3	1
[cm]r4	1
[critical]	1
[d4]	1
[d?]	1
[dda	1
[f?]?	1
[f]?	1
[f]eelsbadman	1
[f]ey?	1
[f]ixme	1
[fixme]y3	1
[g23]	1
[g24]	1
[g3	1
[g45]	1
[gi2]	1
[gp]	1
[i2	1
[i32]	1
[i345	1
[i5]	1
[k1]	1
[k3	1
[k5]	1
[k]	1
[l3]	1
[looks	1
[m5]?	1
[n1]	1
[n235]	1
[n245]	1
[n3	1
[n3]	1
[n4	1
[o2]	1
[o3]	1
[o5	1
[o]	1
[p2	1
[p23]	1
[p245]	1
[p2e]	1
[p3	1
[p34]	1
[p]	1
[r	1
[r23]	1
[r24	1
[r24]	1
[r3	1
[r3e]	1
[r45	1
[r5]]	1
[rwb]	1
[rygpt]	1
[t2]	1
[t3	1
[t4	1
[t]	1
[tccm]	1
[tcm]	1
[trash]	1
[u235]	1
[u2]	1
[u34	1
[u345]	1
[u4	1
[u45]	1
[u4?	1
[u5	1
[u5?]	1
[unclued]	1
[w2]	1
[w3]?	1
[w4	1
[y34]	1
[y45	1
[y5	1
[y5e]	1
[ya3]	1
[yg]	1
\\	1
\\play	1
\\what	1
__one	1
a1]	1
a245	1
a2>	1
a2]	1
a2e>	1
a[cm]	1
a[f]ter?	1
aaaaaaaaa	1
aaaaaaaaaaaaaaaaa	1
aaaaaaaaaaaaaaaaaaaaaa	1
aaaaargggg	1
aaaarrggg	1
aaaarrrrrrgggggg	1
aaarrrggg	1
ab3	1
abi	1
abuse	1
accounted	1
actual	1
aergaefjgzdjfgiaigajeroafudaoefjaeobajtbarotb	1
again]	1
age	1
ages	1
agree	1
ah	1
ahh	1
ai	1
ai3	1
almost	1
along	1
alot	1
alread	1
alright	1
althought	1
amistake	1
angs	1
animex	1
animexxxxxx	1
answering	1
anti's	1
antis	1
anxiety	1
anxietyyy	1
anxietyyyyyy	1
anxious	1
anything	1
appear	1
appears	1
apply	1
ar	1
arent	1
argument	1
asael's	1
asave	1
asfsdfsdf	1
aside	1
assume	1
assumption	1
astounding	1
attack	1
attempting	1
attention	1
auto-finesse?	1
avanderwalde	1
avec	1
avoid	1
avoidance	1
awesome	1
ay3	1
ayaya	1
ayayay	1
ayayayayay	1
b-g-y	1
b-m-y	1
b-m1	1
b-p	1
b-r-m	1
b-r5	1
b1-	1
b1-2-5	1
b1-b5-sb	1
b1-m5??	1
b1/r2	1
b12	1
b1234	1
b1345	1
b14	1
b15	1
b1s	1
b2--->	1
b2-3-4	1
b2-3-4-5	1
b2-5	1
b2-i	1
b2-i2	1
b2-m2	1
b2/r2/b1	1
b25	1
b2;	1
b2>	1
b2?*	1
b2]	1
b2e--->	1
b2e->	1
b3-b4	1
b3-r3	1
b3-y3	1
b321	1
b3>	1
b3?-->	1
b3?>	1
b3]	1
b3e-->	1
b4*	1
b4-	1
b4-i4	1
b4-m4	1
b4-y4?	1
b42	1
b4e-->	1
b4i4	1
b4save	1
b5-->	1
b5-m2	1
b5s	1
b[5]	1
baby	1
backfired	1
badly	1
balls	1
batonning	1
baws	1
bb3	1
bb4	1
bby	1
beautiful	1
became	1
bery	1
better/works	1
between	1
bg1	1
bg3	1
bg5	1
bgd	1
bgi2	1
bi3	1
bi4	1
biggest	1
bis	1
bitch	1
bkw	1
blaaaaaaazzeee	1
blame	1
blazing	1
blindplaying	1
bloof	1
blue-red	1
blues	1
bluff-	1
bluff;	1
bluff=?	1
blufferino	1
blufffff	1
bluffffff	1
blufffiiiiinnnggggg	1
bmy	1
bn	1
bo1	1
bold	1
bomberino	1
bombout	1
bon	1
bonkers	1
booyah	1
borderline	1
boyyysssss	1
boyz	1
bpyg	1
br4	1
breathe	1
brg	1
brian	1
brilliant	1
bs1	1
bs5	1
bs51	1
bt	1
bunch	1
buuuurn	1
bw	1
bw4	1
by1	1
by3	1
byg	1
byp	1
byr	1
byr4	1
byw	1
c234	1
caaaaaaaaaaaaaat	1
called	1
calm	1
came	1
cared	1
carunty's	1
case[n1]	1
castles	1
causes	1
caviar	1
caviar's	1
