Player name	W/L(%)	Total games	Easy	Null	Single dark	Double dark
Hyphen-ated	0.0	1	100.0	0.0	0.0	0.0
IsabeltheCat	0.0	7	85.71	0.0	14.29	0.0
Iullo	0.0	1	100.0	0.0	0.0	0.0
JackFrost	0.0	1	100.0	0.0	0.0	0.0
JDepp	0	1	100.0	0.0	0.0	0.0
joelwool	0.0	1	100.0	0.0	0.0	0.0
kalisa	0.0	4	100.0	0.0	0.0	0.0
katian	0.0	1	100.0	0.0	0.0	0.0
kinkajusrevenge	0.0	2	50.0	0.0	50.0	0.0
kodomazer	0.0	3	33.33	0.0	66.67	0.0
kopen	0.0	10	50.0	0.0	50.0	0.0
ksfortson	0.0	2	50.0	0.0	50.0	0.0
LaFayetteX	0.0	5	100.0	0.0	0.0	0.0
lolthisnotderk	0.0	1	100.0	0.0	0.0	0.0
maddogmarv	0.0	1	100.0	0.0	0.0	0.0
Maiorskills	0.0	10	0.0	0.0	100.0	0.0
marvolo2	0.0	1	100.0	0.0	0.0	0.0
MasN	0.0	1	0.0	0.0	100.0	0.0
nkkarpov	0.0	4	75.0	0.0	25.0	0.0
NoMercy	0.0	1	100.0	0.0	0.0	0.0
nwajfromoz	0.0	1	100.0	0.0	0.0	0.0
Othnia	0.0	1	100.0	0.0	0.0	0.0
Pimak	0.0	1	100.0	0.0	0.0	0.0
possum	0.0	2	0.0	0.0	100.0	0.0
prangle	0.0	1	100.0	0.0	0.0	0.0
Puzzle	0.0	1	100.0	0.0	0.0	0.0
qbphoenix	0.0	5	80.0	0.0	20.0	0.0
qpenguin	0.0	1	100.0	0.0	0.0	0.0
rahsosprout	0.0	2	0.0	0.0	100.0	0.0
Razvogor	0.0	3	66.67	0.0	33.33	0.0
robense	0.0	11	90.91	0.0	9.09	0.0
Rubix	0.0	2	100.0	0.0	0.0	0.0
scacc8	0.0	1	0.0	100.0	0.0	0.0
Smandon	0.0	2	100.0	0.0	0.0	0.0
squidgetx	0.0	1	100.0	0.0	0.0	0.0
squirrel1988	0.0	2	50.0	0.0	50.0	0.0
superbipbip	0.0	5	100.0	0.0	0.0	0.0
Syrah	0.0	1	100.0	0.0	0.0	0.0
telsey	0.0	1	0.0	0.0	100.0	0.0
Tiramisu1th	0.0	1	100.0	0.0	0.0	0.0
Veexliat	0.0	4	100.0	0.0	0.0	0.0
vEnhance	0.0	6	0.0	0.0	100.0	0.0
wump	0.0	3	100.0	0.0	0.0	0.0
