Player name	W/L(%)	Total games	Easy	Null	Single dark	Double dark
TimeHoodie	26.67	38	89.47	0.0	10.53	0.0
derekcheah	26.42	67	53.73	0.0	46.27	0.0
antitelharsic	26.19	53	60.38	0.0	39.62	0.0
CaitlinSmith	25.0	5	80.0	0.0	20.0	0.0
kodomazer	25.0	15	93.33	0.0	6.67	0.0
level_17	25.0	5	100.0	0.0	0.0	0.0
squirrel1988	25.0	5	100.0	0.0	0.0	0.0
StKildaFan	22.14	171	91.81	0.0	8.19	0.0
sandwichman	21.74	28	100.0	0.0	0.0	0.0
Carunty	21.43	68	72.06	0.0	27.94	0.0
frosty104	21.43	34	67.65	0.0	32.35	0.0
Pablo-	21.05	69	71.01	0.0	28.99	0.0
rachyrules	21.05	46	82.61	0.0	17.39	0.0
nitawa	20.75	128	71.09	0.0	28.91	0.0
jack67889	20.3	160	76.25	0.0	23.75	0.0
GemmyBean	20.0	6	100.0	0.0	0.0	0.0
XMIL	20.0	36	63.89	0.0	36.11	0.0
Tiramisu1th	18.75	19	94.74	0.0	5.26	0.0
Nitrate2	18.42	45	66.67	2.22	31.11	0.0
sephiroth	18.35	187	69.52	0.0	28.88	1.6
sin_faith	17.65	100	71.0	0.0	29.0	0.0
wump	17.24	34	64.71	0.0	35.29	0.0
bjnh	16.67	7	100.0	0.0	0.0	0.0
Bonja97	16.67	28	78.57	0.0	21.43	0.0
Floriman	16.67	7	71.43	0.0	28.57	0.0
honzas	16.67	14	64.29	0.0	35.71	0.0
possum	16.67	7	71.43	0.0	28.57	0.0
will.i.am	16.67	7	14.29	0.0	85.71	0.0
Animex52	16.58	232	67.24	0.0	32.76	0.0
4head	14.29	8	75.0	0.0	25.0	0.0
MarkusKahlsen	14.29	16	87.5	0.0	12.5	0.0
MKQ	14.29	8	87.5	0.0	12.5	0.0
Onen	14.29	8	87.5	0.0	12.5	0.0
Pimak	14.29	8	75.0	0.0	25.0	0.0
robense	14.29	32	71.88	0.0	28.12	0.0
Stinkydude63	14.29	8	87.5	12.5	0.0	0.0
wortel	14.29	8	87.5	0.0	12.5	0.0
cockdestroyer	14.02	187	70.59	0.53	27.27	1.6
Wittvector	13.89	41	46.34	0.0	46.34	7.32
boba	12.9	35	37.14	0.0	62.86	0.0
Sucubis	12.83	255	60.0	0.39	39.22	0.39
pianoblook	12.5	9	77.78	0.0	22.22	0.0
rz	12.5	9	100.0	0.0	0.0	0.0
methmatics	11.76	57	73.68	0.0	26.32	0.0
Lel0uch	11.71	124	59.68	0.0	40.32	0.0
CoxZuckrMachine	11.54	29	100.0	0.0	0.0	0.0
orucsoraihc	11.54	58	89.66	0.0	10.34	0.0
ebin_noob	11.11	10	70.0	0.0	30.0	0.0
Aluap	9.09	12	16.67	0.0	83.33	0.0
Lanvin	8.57	76	60.53	0.0	39.47	0.0
Fey	8.33	39	82.05	0.0	17.95	0.0
hakha3	8.33	13	69.23	0.0	30.77	0.0
katian	8.33	13	61.54	0.0	38.46	0.0
swineherd	8.0	27	81.48	0.0	14.81	3.7
doctorabi	7.41	29	55.17	0.0	44.83	0.0
vEnhance	7.14	15	80.0	0.0	20.0	0.0
chriswck	6.67	16	93.75	0.0	6.25	0.0
melwen	5.88	36	69.44	0.0	30.56	0.0
indego	4.17	25	56.0	0.0	40.0	4.0
Andrew_UK	0	1	100.0	0.0	0.0	0.0
angel-a	0.0	1	0.0	0.0	100.0	0.0
Anubis	0	1	100.0	0.0	0.0	0.0
Apathetic	0.0	1	100.0	0.0	0.0	0.0
aquarelle	0.0	1	0.0	0.0	100.0	0.0
ArualEIs	0.0	2	50.0	0.0	50.0	0.0
Asddsa76	0.0	5	40.0	0.0	60.0	0.0
avanderwalde	0.0	1	0.0	0.0	100.0	0.0
BananaBum	0.0	3	33.33	0.0	66.67	0.0
bbBgone	0.0	2	100.0	0.0	0.0	0.0
blastzit	0.0	4	100.0	0.0	0.0	0.0
bobfasul	0.0	2	100.0	0.0	0.0	0.0
BraydonM	0.0	2	100.0	0.0	0.0	0.0
brendonitis	0	1	100.0	0.0	0.0	0.0
caГ±a	0.0	1	100.0	0.0	0.0	0.0
CerdoNEFO	0.0	1	100.0	0.0	0.0	0.0
charmander	0.0	5	100.0	0.0	0.0	0.0
Cold	0.0	3	66.67	0.0	33.33	0.0
corys	0.0	1	100.0	0.0	0.0	0.0
CptAggro	0.0	2	0.0	0.0	100.0	0.0
cute_girl	0.0	1	0.0	0.0	100.0	0.0
DarthGandalf	0.0	1	100.0	0.0	0.0	0.0
Denchulitas	0.0	12	75.0	0.0	25.0	0.0
dobi	0.0	15	40.0	0.0	60.0	0.0
Donitutasu	0.0	1	100.0	0.0	0.0	0.0
duckless	0.0	3	100.0	0.0	0.0	0.0
Ecojunky	0	1	100.0	0.0	0.0	0.0
eljavi	0.0	9	100.0	0.0	0.0	0.0
FerKeth	0.0	2	100.0	0.0	0.0	0.0
Fireheart	0.0	7	71.43	0.0	28.57	0.0
griff77	0.0	1	100.0	0.0	0.0	0.0
Hapotata	0.0	4	100.0	0.0	0.0	0.0
HelanaAshryvr	0.0	4	100.0	0.0	0.0	0.0
honobu	0.0	1	100.0	0.0	0.0	0.0
hughjanus	0.0	1	100.0	0.0	0.0	0.0
iamfelix	0.0	1	100.0	0.0	0.0	0.0
IAMJEFF	0.0	4	75.0	0.0	25.0	0.0
InflatableKayak	0.0	2	100.0	0.0	0.0	0.0
Isaac176	0.0	1	100.0	0.0	0.0	0.0
IsabeltheCat	0.0	2	100.0	0.0	0.0	0.0
jian01	0.0	1	100.0	0.0	0.0	0.0
justinjlee99	0.0	1	100.0	0.0	0.0	0.0
Kernel	0.0	4	50.0	0.0	50.0	0.0
kevincaseytdk1	0.0	8	50.0	0.0	50.0	0.0
kimbifille	0.0	2	100.0	0.0	0.0	0.0
KK47_Natural	0.0	1	100.0	0.0	0.0	0.0
knaphill	0.0	3	100.0	0.0	0.0	0.0
kopen	0.0	1	100.0	0.0	0.0	0.0
ksfortson	0.0	4	100.0	0.0	0.0	0.0
Kyle	0.0	1	100.0	0.0	0.0	0.0
lanxeny	0.0	2	100.0	0.0	0.0	0.0
level_3	0.0	1	100.0	0.0	0.0	0.0
lil_baootey	0.0	1	100.0	0.0	0.0	0.0
lolthisnotderk	0	1	100.0	0.0	0.0	0.0
Mala	0.0	1	100.0	0.0	0.0	0.0
MangoPie	0	1	0.0	0.0	100.0	0.0
MarcLovesDogs	0.0	1	100.0	0.0	0.0	0.0
micerang	0.0	4	100.0	0.0	0.0	0.0
moeski	0.0	2	100.0	0.0	0.0	0.0
narabio	0.0	2	50.0	0.0	50.0	0.0
OPOP	0.0	1	100.0	0.0	0.0	0.0
otterful	0	1	100.0	0.0	0.0	0.0
Phone_level4	0.0	1	100.0	0.0	0.0	0.0
Plum	0.0	8	37.5	0.0	62.5	0.0
poofart123	0.0	1	100.0	0.0	0.0	0.0
postmans	0.0	3	100.0	0.0	0.0	0.0
qqqq	0.0	2	50.0	0.0	50.0	0.0
rahsosprout	0.0	1	100.0	0.0	0.0	0.0
ricotita	0.0	1	100.0	0.0	0.0	0.0
rikkihirai	0	1	100.0	0.0	0.0	0.0
rkass	0.0	1	100.0	0.0	0.0	0.0
Rubix	0.0	4	100.0	0.0	0.0	0.0
scharkbite	0.0	2	0.0	0.0	100.0	0.0
ShinyWatermelon	0.0	1	100.0	0.0	0.0	0.0
skyblueexo	0.0	4	50.0	0.0	50.0	0.0
Spieler42	0.0	3	66.67	0.0	33.33	0.0
stinebean	0.0	1	100.0	0.0	0.0	0.0
Syrah	0.0	1	100.0	0.0	0.0	0.0
tezeteta	0.0	1	100.0	0.0	0.0	0.0
timotree	0.0	4	100.0	0.0	0.0	0.0
veigar	0.0	5	100.0	0.0	0.0	0.0
voss	0.0	2	100.0	0.0	0.0	0.0
whalesgomoo	0.0	8	100.0	0.0	0.0	0.0
wina	0.0	1	100.0	0.0	0.0	0.0
witcher	0.0	1	0.0	0.0	100.0	0.0
xor	0.0	1	100.0	0.0	0.0	0.0
Zamiel	0.0	1	100.0	0.0	0.0	0.0
