Player name	W/L(%)	Total games	Easy	Null	Single dark	Double dark
munchkin6	0.0	1	100.0	0.0	0.0	0.0
mycarpe	0	1	100.0	0.0	0.0	0.0
Myps	0.0	1	100.0	0.0	0.0	0.0
Nedelchev95	0.0	2	100.0	0.0	0.0	0.0
NekoKneeCaps	0.0	1	100.0	0.0	0.0	0.0
Nils	0.0	6	50.0	0.0	50.0	0.0
nitawa	0.0	1	100.0	0.0	0.0	0.0
nukelauncher	0.0	1	100.0	0.0	0.0	0.0
Onen	0.0	1	100.0	0.0	0.0	0.0
orucsoraihc	0.0	2	100.0	0.0	0.0	0.0
phoskito	0.0	1	100.0	0.0	0.0	0.0
pikachuuu	0.0	5	0.0	0.0	100.0	0.0
Piss	0.0	1	100.0	0.0	0.0	0.0
popovitchaus	0.0	1	0.0	0.0	100.0	0.0
Ptran	0.0	3	100.0	0.0	0.0	0.0
Puzzle	0.0	3	100.0	0.0	0.0	0.0
ReallyCrazyMan	0.0	1	100.0	0.0	0.0	0.0
reuzed	0.0	2	50.0	0.0	50.0	0.0
riking	0.0	5	100.0	0.0	0.0	0.0
rkass	0	1	100.0	0.0	0.0	0.0
Rubix	0.0	2	100.0	0.0	0.0	0.0
SashaIr	0.0	7	71.43	0.0	28.57	0.0
savoryoatmeal	0.0	1	100.0	0.0	0.0	0.0
schildknaapje	0.0	1	100.0	0.0	0.0	0.0
Shadok	0.0	2	100.0	0.0	0.0	0.0
sheamol	0.0	2	100.0	0.0	0.0	0.0
sheriff	0.0	2	100.0	0.0	0.0	0.0
shooby	0.0	1	100.0	0.0	0.0	0.0
shootinglucky	0.0	1	100.0	0.0	0.0	0.0
smallman	0.0	1	100.0	0.0	0.0	0.0
Smandon	0.0	1	100.0	0.0	0.0	0.0
SmolAdrian	0.0	1	100.0	0.0	0.0	0.0
spy	0.0	1	0.0	0.0	100.0	0.0
ss747	0.0	1	100.0	0.0	0.0	0.0
sylvia	0.0	2	100.0	0.0	0.0	0.0
ThirdStrike	0.0	1	100.0	0.0	0.0	0.0
unnamed	0.0	1	100.0	0.0	0.0	0.0
иЉ±зЃ«	0	1	100.0	0.0	0.0	0.0
