game_id	count	score	variant	date	players
563265	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:50:49.814136Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563264	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:50:34.638104Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563263	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:50:03.246288Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563262	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:49:43.03932Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563261	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:49:22.274609Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563258	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:48:24.660696Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563257	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:48:04.769844Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563255	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:47:38.097728Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563253	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:46:56.146018Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563252	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:46:25.791031Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563251	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:46:02.199954Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563250	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:45:27.392846Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563249	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:45:10.003831Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563248	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:44:56.488898Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563246	4	28	Dark Rainbow (6 Suits)	2021-06-14T21:44:20.356529Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563241	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:42:40.337736Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563240	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:42:25.48263Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563239	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:42:10.461444Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563238	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:41:49.183896Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563236	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:41:11.92323Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563235	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:40:08.701553Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563234	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:38:54.908276Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563233	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:37:55.131236Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563232	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:37:41.998151Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563231	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:37:09.637772Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563230	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:36:33.209488Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563229	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:36:13.072293Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563228	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:35:31.154666Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563227	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:34:43.646907Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563226	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:33:40.629991Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563225	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:32:57.695296Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563223	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:32:14.481347Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563222	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:31:22.907836Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563221	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:30:46.116007Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563218	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:30:11.571785Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563217	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:29:49.559662Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563216	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:29:30.929648Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563215	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:29:01.834843Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563214	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:28:22.676948Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563212	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:27:48.994298Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563210	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:27:25.878411Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563208	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:26:25.801414Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563207	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:26:07.515068Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563206	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:25:32.73895Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563203	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:24:32.214834Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563202	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:23:49.15206Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563200	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:23:02.751184Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563199	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:22:24.142382Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563197	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:21:49.138983Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563196	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:21:17.548784Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563195	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:20:53.995215Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563194	4	28	Dark Rainbow (6 Suits)	2021-06-14T21:20:16.67774Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563193	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:18:42.059588Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563192	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:17:57.165559Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563191	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:17:34.511913Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563190	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:17:24.403919Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563188	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:16:40.017347Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563187	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:16:11.654554Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563184	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:14:56.327004Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563183	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:14:27.821483Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563181	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:13:56.466682Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563178	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:12:49.30241Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563177	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:11:41.423062Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563175	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:11:26.87807Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563173	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:10:36.43178Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563172	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:10:20.685133Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563171	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:09:43.813956Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563170	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:09:31.048324Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563169	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:09:07.350561Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563168	4	0	Dark Rainbow (6 Suits)	2021-06-14T21:08:25.310854Z	['Floriman', 'florrat2', 'Libster', 'Valetta6789']
563166	3	0	Black (6 Suits)	2021-06-14T21:07:27.109237Z	['florrat2', 'Libster', 'Valetta6789']
563164	3	0	Black (6 Suits)	2021-06-14T21:06:10.751815Z	['florrat2', 'Libster', 'Valetta6789']
563163	3	0	Black (6 Suits)	2021-06-14T21:05:44.164568Z	['florrat2', 'Libster', 'Valetta6789']
563161	3	0	Black (6 Suits)	2021-06-14T21:04:31.107184Z	['florrat2', 'Libster', 'Valetta6789']
563160	3	0	Black (6 Suits)	2021-06-14T21:04:17.313117Z	['florrat2', 'Libster', 'Valetta6789']
563159	3	0	Black (6 Suits)	2021-06-14T21:03:52.59467Z	['florrat2', 'Libster', 'Valetta6789']
563157	3	0	Black (6 Suits)	2021-06-14T21:03:26.029834Z	['florrat2', 'Libster', 'Valetta6789']
563156	3	0	Black (6 Suits)	2021-06-14T21:03:09.486416Z	['florrat2', 'Libster', 'Valetta6789']
563155	3	27	Black (6 Suits)	2021-06-14T21:02:45.229303Z	['florrat2', 'Libster', 'Valetta6789']
563153	3	0	Black (6 Suits)	2021-06-14T21:01:16.925843Z	['florrat2', 'Libster', 'Valetta6789']
563151	3	0	Black (6 Suits)	2021-06-14T21:00:28.462118Z	['florrat2', 'Libster', 'Valetta6789']
563150	3	0	Black (6 Suits)	2021-06-14T20:59:55.010006Z	['florrat2', 'Libster', 'Valetta6789']
563149	3	0	Black (6 Suits)	2021-06-14T20:59:45.401206Z	['florrat2', 'Libster', 'Valetta6789']
563147	3	0	Black (6 Suits)	2021-06-14T20:59:05.20672Z	['florrat2', 'Libster', 'Valetta6789']
563146	3	0	Black (6 Suits)	2021-06-14T20:58:38.631837Z	['florrat2', 'Libster', 'Valetta6789']
563144	3	0	Black (6 Suits)	2021-06-14T20:57:46.41881Z	['florrat2', 'Libster', 'Valetta6789']
563143	3	0	Black (6 Suits)	2021-06-14T20:57:19.128091Z	['florrat2', 'Libster', 'Valetta6789']
563141	3	0	Black (6 Suits)	2021-06-14T20:56:51.518578Z	['florrat2', 'Libster', 'Valetta6789']
563140	3	0	Black (6 Suits)	2021-06-14T20:56:09.749986Z	['florrat2', 'Libster', 'Valetta6789']
563138	3	27	Black (6 Suits)	2021-06-14T20:55:49.859837Z	['florrat2', 'Libster', 'Valetta6789']
563136	3	0	Black (6 Suits)	2021-06-14T20:54:30.879217Z	['florrat2', 'Libster', 'Valetta6789']
563135	3	0	Black (6 Suits)	2021-06-14T20:53:49.093684Z	['florrat2', 'Libster', 'Valetta6789']
563133	3	0	Black (6 Suits)	2021-06-14T20:52:29.369015Z	['florrat2', 'Libster', 'Valetta6789']
563131	3	28	Black (6 Suits)	2021-06-14T20:51:31.940344Z	['florrat2', 'Libster', 'Valetta6789']
563128	3	0	Black (6 Suits)	2021-06-14T20:50:03.0951Z	['florrat2', 'Libster', 'Valetta6789']
563127	3	0	Black (6 Suits)	2021-06-14T20:49:18.169157Z	['florrat2', 'Libster', 'Valetta6789']
563126	3	0	Black (6 Suits)	2021-06-14T20:48:51.231064Z	['florrat2', 'Libster', 'Valetta6789']
563125	3	0	Black (6 Suits)	2021-06-14T20:48:21.681078Z	['florrat2', 'Libster', 'Valetta6789']
563124	3	0	Black (6 Suits)	2021-06-14T20:47:58.899964Z	['florrat2', 'Libster', 'Valetta6789']
563123	3	0	Black (6 Suits)	2021-06-14T20:47:39.479196Z	['florrat2', 'Libster', 'Valetta6789']
563122	3	0	Black (6 Suits)	2021-06-14T20:47:20.819743Z	['florrat2', 'Libster', 'Valetta6789']
563120	3	0	Black (6 Suits)	2021-06-14T20:46:27.627688Z	['florrat2', 'Libster', 'Valetta6789']
563119	3	0	Black (6 Suits)	2021-06-14T20:46:06.718182Z	['florrat2', 'Libster', 'Valetta6789']
563118	3	0	Black (6 Suits)	2021-06-14T20:45:15.52799Z	['florrat2', 'Libster', 'Valetta6789']
563117	3	0	Black (6 Suits)	2021-06-14T20:45:02.629942Z	['florrat2', 'Libster', 'Valetta6789']
563116	3	0	Black (6 Suits)	2021-06-14T20:44:37.17277Z	['florrat2', 'Libster', 'Valetta6789']
563114	3	0	Black (6 Suits)	2021-06-14T20:44:22.170964Z	['florrat2', 'Libster', 'Valetta6789']
563113	3	0	Black (6 Suits)	2021-06-14T20:44:13.980684Z	['florrat2', 'Libster', 'Valetta6789']
563111	3	0	Black (6 Suits)	2021-06-14T20:43:10.202383Z	['florrat2', 'Libster', 'Valetta6789']
563110	3	0	Black (6 Suits)	2021-06-14T20:42:50.189155Z	['florrat2', 'Libster', 'Valetta6789']
563109	3	0	Black (6 Suits)	2021-06-14T20:42:09.787996Z	['florrat2', 'Libster', 'Valetta6789']
563108	3	0	Black (6 Suits)	2021-06-14T20:41:20.166097Z	['florrat2', 'Libster', 'Valetta6789']
563107	3	0	Black (6 Suits)	2021-06-14T20:40:55.190428Z	['florrat2', 'Libster', 'Valetta6789']
563106	3	0	Black (6 Suits)	2021-06-14T20:40:18.046251Z	['florrat2', 'Libster', 'Valetta6789']
563105	3	0	Black (6 Suits)	2021-06-14T20:40:04.932321Z	['florrat2', 'Libster', 'Valetta6789']
563103	3	0	Black (6 Suits)	2021-06-14T20:39:30.518878Z	['florrat2', 'Libster', 'Valetta6789']
563101	3	0	Black (6 Suits)	2021-06-14T20:38:17.443769Z	['florrat2', 'Libster', 'Valetta6789']
563100	3	0	Black (6 Suits)	2021-06-14T20:37:40.746173Z	['florrat2', 'Libster', 'Valetta6789']
563099	3	0	Black (6 Suits)	2021-06-14T20:37:15.055405Z	['florrat2', 'Libster', 'Valetta6789']
563098	3	0	Black (6 Suits)	2021-06-14T20:36:45.546848Z	['florrat2', 'Libster', 'Valetta6789']
563097	3	0	Black (6 Suits)	2021-06-14T20:36:33.227418Z	['florrat2', 'Libster', 'Valetta6789']
563096	3	0	Black (6 Suits)	2021-06-14T20:35:54.834602Z	['florrat2', 'Libster', 'Valetta6789']
563095	3	0	Black (6 Suits)	2021-06-14T20:35:34.951185Z	['florrat2', 'Libster', 'Valetta6789']
563094	3	0	Black (6 Suits)	2021-06-14T20:34:51.539035Z	['florrat2', 'Libster', 'Valetta6789']
563093	3	0	Black (6 Suits)	2021-06-14T20:34:35.687472Z	['florrat2', 'Libster', 'Valetta6789']
563092	3	0	Black (6 Suits)	2021-06-14T20:34:23.447675Z	['florrat2', 'Libster', 'Valetta6789']
563090	3	0	Black (6 Suits)	2021-06-14T20:33:38.159335Z	['florrat2', 'Libster', 'Valetta6789']
563088	3	0	Black (6 Suits)	2021-06-14T20:33:06.248001Z	['florrat2', 'Libster', 'Valetta6789']
563086	3	0	Black (6 Suits)	2021-06-14T20:32:40.226295Z	['florrat2', 'Libster', 'Valetta6789']
563085	3	0	Black (6 Suits)	2021-06-14T20:31:55.108241Z	['florrat2', 'Libster', 'Valetta6789']
563084	3	0	Black (6 Suits)	2021-06-14T20:31:20.863164Z	['florrat2', 'Libster', 'Valetta6789']
563083	3	0	Black (6 Suits)	2021-06-14T20:30:58.16355Z	['florrat2', 'Libster', 'Valetta6789']
563081	3	0	Black (6 Suits)	2021-06-14T20:29:51.485025Z	['florrat2', 'Libster', 'Valetta6789']
563080	3	0	Black (6 Suits)	2021-06-14T20:29:37.175383Z	['florrat2', 'Libster', 'Valetta6789']
562991	3	0	Rainbow (6 Suits)	2021-06-14T19:55:52.283237Z	['florrat2', 'RaKXeR', 'Valetta6789']
562989	3	0	Rainbow (6 Suits)	2021-06-14T19:54:22.98941Z	['florrat2', 'RaKXeR', 'Valetta6789']
562986	3	0	Rainbow (6 Suits)	2021-06-14T19:53:51.398938Z	['florrat2', 'RaKXeR', 'Valetta6789']
562985	3	0	Rainbow (6 Suits)	2021-06-14T19:52:35.661679Z	['florrat2', 'RaKXeR', 'Valetta6789']
562984	3	30	Rainbow (6 Suits)	2021-06-14T19:52:10.214904Z	['florrat2', 'RaKXeR', 'Valetta6789']
562983	3	0	Rainbow (6 Suits)	2021-06-14T19:50:31.636598Z	['florrat2', 'RaKXeR', 'Valetta6789']
562982	3	0	Rainbow (6 Suits)	2021-06-14T19:49:35.634169Z	['florrat2', 'RaKXeR', 'Valetta6789']
562981	3	0	Rainbow (6 Suits)	2021-06-14T19:49:14.247321Z	['florrat2', 'RaKXeR', 'Valetta6789']
562980	3	0	Rainbow (6 Suits)	2021-06-14T19:48:48.489453Z	['florrat2', 'RaKXeR', 'Valetta6789']
562979	3	0	Rainbow (6 Suits)	2021-06-14T19:48:11.256324Z	['florrat2', 'RaKXeR', 'Valetta6789']
562977	3	0	Rainbow (6 Suits)	2021-06-14T19:47:40.222886Z	['florrat2', 'RaKXeR', 'Valetta6789']
562976	3	28	Rainbow (6 Suits)	2021-06-14T19:45:59.05177Z	['florrat2', 'RaKXeR', 'Valetta6789']
562973	3	0	Rainbow (6 Suits)	2021-06-14T19:44:05.249886Z	['florrat2', 'RaKXeR', 'Valetta6789']
562972	3	0	Rainbow (6 Suits)	2021-06-14T19:43:23.536381Z	['florrat2', 'RaKXeR', 'Valetta6789']
562971	3	0	Rainbow (6 Suits)	2021-06-14T19:42:57.327321Z	['florrat2', 'RaKXeR', 'Valetta6789']
562970	3	30	Rainbow (6 Suits)	2021-06-14T19:42:23.128275Z	['florrat2', 'RaKXeR', 'Valetta6789']
562969	3	0	Rainbow (6 Suits)	2021-06-14T19:40:43.766265Z	['florrat2', 'RaKXeR', 'Valetta6789']
562968	3	0	Rainbow (6 Suits)	2021-06-14T19:39:53.165584Z	['florrat2', 'RaKXeR', 'Valetta6789']
562967	3	0	Rainbow (6 Suits)	2021-06-14T19:39:12.802761Z	['florrat2', 'RaKXeR', 'Valetta6789']
562965	3	0	Rainbow (6 Suits)	2021-06-14T19:38:40.885422Z	['florrat2', 'RaKXeR', 'Valetta6789']
562963	3	30	Rainbow (6 Suits)	2021-06-14T19:37:21.818814Z	['florrat2', 'RaKXeR', 'Valetta6789']
562962	3	0	Rainbow (6 Suits)	2021-06-14T19:35:45.437893Z	['florrat2', 'RaKXeR', 'Valetta6789']
562961	3	29	Rainbow (6 Suits)	2021-06-14T19:35:14.709428Z	['florrat2', 'RaKXeR', 'Valetta6789']
562960	3	0	Rainbow (6 Suits)	2021-06-14T19:33:27.216129Z	['florrat2', 'RaKXeR', 'Valetta6789']
562959	3	0	Rainbow (6 Suits)	2021-06-14T19:32:40.643404Z	['florrat2', 'RaKXeR', 'Valetta6789']
562958	3	0	Rainbow (6 Suits)	2021-06-14T19:31:21.263099Z	['florrat2', 'RaKXeR', 'Valetta6789']
562957	3	30	Rainbow (6 Suits)	2021-06-14T19:30:09.550138Z	['florrat2', 'RaKXeR', 'Valetta6789']
562955	3	0	Rainbow (6 Suits)	2021-06-14T19:28:30.816062Z	['florrat2', 'RaKXeR', 'Valetta6789']
562954	3	0	Rainbow (6 Suits)	2021-06-14T19:27:59.939474Z	['florrat2', 'RaKXeR', 'Valetta6789']
562951	3	0	Rainbow (6 Suits)	2021-06-14T19:26:24.968462Z	['florrat2', 'RaKXeR', 'Valetta6789']
562950	3	0	Rainbow (6 Suits)	2021-06-14T19:25:16.800549Z	['florrat2', 'RaKXeR', 'Valetta6789']
562949	3	0	Rainbow (6 Suits)	2021-06-14T19:24:59.452628Z	['florrat2', 'RaKXeR', 'Valetta6789']
562948	3	0	Rainbow (6 Suits)	2021-06-14T19:24:35.932054Z	['florrat2', 'RaKXeR', 'Valetta6789']
