game_id	count	score	variant	date	players
284785	3	30	White (6 Suits)	2020-08-30 — 19:52:44 UTC	Floriman, scharkbite, Valetta6789
284772	3	28	White (6 Suits)	2020-08-30 — 19:36:56 UTC	Floriman, scharkbite, Valetta6789
283966	5	23	No Variant	2020-08-29 — 21:10:34 UTC	asaelr, Floriman, Kyle, scharkbite, Valetta6789
283941	4	0	No Variant	2020-08-29 — 20:52:40 UTC	Floriman, Kyle, scharkbite, Valetta6789
283933	4	24	No Variant	2020-08-29 — 20:45:48 UTC	Floriman, Kyle, scharkbite, Valetta6789
283909	4	24	No Variant	2020-08-29 — 20:16:01 UTC	Floriman, Kyle, scharkbite, Valetta6789
283885	4	25	No Variant	2020-08-29 — 19:43:28 UTC	Floriman, Kyle, scharkbite, Valetta6789
283872	4	0	No Variant	2020-08-29 — 19:21:40 UTC	Floriman, Kyle, scharkbite, Valetta6789
283858	4	0	No Variant	2020-08-29 — 19:07:24 UTC	Floriman, Kyle, scharkbite, Valetta6789
282834	5	29	Dark Prism (6 Suits)	2020-08-28 — 19:54:27 UTC	DMoney, Kyle, Livia, scharkbite, Valetta6789
282810	5	0	Dark Prism (6 Suits)	2020-08-28 — 19:25:47 UTC	DMoney, Kyle, Livia, scharkbite, Valetta6789
278794	5	0	Clue Starved (6 Suits)	2020-08-23 — 21:25:51 UTC	DMoney, Dr_Kakashi, kimbifille, scharkbite, Valetta6789
278783	5	0	Clue Starved (6 Suits)	2020-08-23 — 21:02:15 UTC	DMoney, Dr_Kakashi, kimbifille, scharkbite, Valetta6789
278765	4	12	Cow & Pig (3 Suits)	2020-08-23 — 20:44:03 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278756	4	0	Cow & Pig (3 Suits)	2020-08-23 — 20:29:30 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278751	4	14	Cow & Pig (3 Suits)	2020-08-23 — 20:24:47 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278739	4	0	Cow & Pig (3 Suits)	2020-08-23 — 20:07:15 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278730	4	0	Cow & Pig (3 Suits)	2020-08-23 — 19:58:39 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278727	4	0	Cow & Pig (3 Suits)	2020-08-23 — 19:53:45 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278725	4	0	Cow & Pig (3 Suits)	2020-08-23 — 19:47:53 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789
278717	5	30	Throw It in a Hole (6 Suits)	2020-08-23 — 19:27:16 UTC	DMoney, Dr_Kakashi, kimbifille, Livia, Valetta6789
277717	4	28	Dual-Color & Dark Brown (6 Suits)	2020-08-22 — 21:17:34 UTC	postmans, scharkbite, TheDaniMan, Valetta6789
277705	4	26	Dual-Color & Dark Brown (6 Suits)	2020-08-22 — 20:57:10 UTC	postmans, scharkbite, TheDaniMan, Valetta6789
277684	4	0	Dual-Color & Dark Brown (6 Suits)	2020-08-22 — 20:22:36 UTC	postmans, scharkbite, TheDaniMan, Valetta6789
277662	5	0	Dual-Color & Brown (6 Suits)	2020-08-22 — 19:49:09 UTC	postmans, scharkbite, TheDaniMan, timotree, Valetta6789
277632	5	26	Dual-Color & Brown (6 Suits)	2020-08-22 — 19:22:04 UTC	Pablo-, postmans, scharkbite, TheDaniMan, Valetta6789
276712	5	0	Throw It in a Hole (6 Suits)	2020-08-21 — 21:02:11 UTC	Dr_Kakashi, Floriman, postmans, scharkbite, Valetta6789
276703	5	0	Throw It in a Hole (6 Suits)	2020-08-21 — 20:53:42 UTC	Dr_Kakashi, Floriman, postmans, scharkbite, Valetta6789
276683	5	29	Throw It in a Hole (6 Suits)	2020-08-21 — 20:29:29 UTC	Dr_Kakashi, Floriman, postmans, scharkbite, Valetta6789
276663	5	0	Throw It in a Hole (6 Suits)	2020-08-21 — 20:05:29 UTC	Dr_Kakashi, Floriman, postmans, scharkbite, Valetta6789
276646	4	30	Dual-Color Mix	2020-08-21 — 19:48:46 UTC	Floriman, postmans, scharkbite, Valetta6789
276631	3	0	Dual-Color Mix	2020-08-21 — 19:34:15 UTC	postmans, scharkbite, Valetta6789
276619	3	29	Rainbow & Gray (6 Suits)	2020-08-21 — 19:22:43 UTC	postmans, scharkbite, Valetta6789
276604	3	25	Rainbow (5 Suits)	2020-08-21 — 19:02:02 UTC	postmans, scharkbite, Valetta6789
275916	5	24	No Variant	2020-08-20 — 20:28:39 UTC	Dr_Kakashi, Floriman, Kyle, scharkbite, Valetta6789
275888	5	0	No Variant	2020-08-20 — 19:59:23 UTC	Dr_Kakashi, Floriman, Kyle, scharkbite, Valetta6789
275865	4	21	No Variant	2020-08-20 — 19:24:54 UTC	Floriman, Kyle, scharkbite, Valetta6789
275845	5	28	Black & Gray Pink (6 Suits)	2020-08-20 — 18:45:28 UTC	DMoney, Dr_Kakashi, Floriman, Kyle, Valetta6789
275835	5	0	Black & Gray Pink (6 Suits)	2020-08-20 — 18:24:07 UTC	DMoney, Dr_Kakashi, Floriman, Kyle, Valetta6789
275816	4	0	Black & Gray Pink (6 Suits)	2020-08-20 — 18:02:10 UTC	DMoney, Dr_Kakashi, Floriman, Valetta6789
275806	4	26	Black & Gray Pink (6 Suits)	2020-08-20 — 17:40:44 UTC	DMoney, Dr_Kakashi, scharkbite, Valetta6789
275800	4	0	Black & Gray Pink (6 Suits)	2020-08-20 — 17:19:07 UTC	DMoney, Dr_Kakashi, scharkbite, Valetta6789
275795	3	0	Black & Gray Pink (6 Suits)	2020-08-20 — 17:05:55 UTC	DMoney, Dr_Kakashi, Valetta6789
275263	5	0	Cow & Pig (6 Suits)	2020-08-19 — 21:24:18 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789, Zamiel
275235	5	0	Cow & Pig (6 Suits)	2020-08-19 — 20:58:30 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789, Zamiel
275226	5	0	Cow & Pig (6 Suits)	2020-08-19 — 20:40:43 UTC	DMoney, Dr_Kakashi, kimbifille, Valetta6789, Zamiel
275222	4	0	Cow & Pig (6 Suits)	2020-08-19 — 20:32:47 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
275213	4	25	Rainbow & Muddy Rainbow (5 Suits)	2020-08-19 — 20:15:20 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
275190	4	0	Rainbow & Muddy Rainbow (5 Suits)	2020-08-19 — 19:52:08 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
275175	4	0	Rainbow & Muddy Rainbow (5 Suits)	2020-08-19 — 19:30:34 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
275164	4	0	Rainbow & Muddy Rainbow (5 Suits)	2020-08-19 — 19:17:31 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
275159	4	0	Rainbow & Muddy Rainbow (5 Suits)	2020-08-19 — 19:05:07 UTC	DMoney, Dr_Kakashi, Valetta6789, Zamiel
272628	5	0	Muddy-Rainbow-Fives & White (6 Suits)	2020-08-16 — 19:01:36 UTC	Dr_Kakashi, kimbifille, plus, Valetta6789, will.i.am
272609	5	0	Muddy-Rainbow-Fives & White (6 Suits)	2020-08-16 — 18:43:42 UTC	Dr_Kakashi, kimbifille, plus, Valetta6789, will.i.am
272595	4	0	Muddy-Rainbow-Fives & White (6 Suits)	2020-08-16 — 18:13:29 UTC	Dr_Kakashi, kimbifille, plus, Valetta6789
271807	5	0	Black & Dark Rainbow (6 Suits)	2020-08-15 — 19:40:37 UTC	Andrew_UK, pianoblook, piper, scharkbite, Valetta6789
271784	5	30	Dark Rainbow (6 Suits)	2020-08-15 — 19:02:57 UTC	Andrew_UK, pianoblook, piper, scharkbite, Valetta6789
269983	3	24	No Variant	2020-08-13 — 20:46:05 UTC	antitelharsic, scharkbite, Valetta6789
269957	3	25	No Variant	2020-08-13 — 20:22:34 UTC	antitelharsic, scharkbite, Valetta6789
267224	4	0	Brown & Gray (5 Suits)	2020-08-10 — 13:57:17 UTC	Dr_Kakashi, Floriman, RaKXeR, Valetta6789
267213	4	0	Brown & Gray (5 Suits)	2020-08-10 — 13:28:37 UTC	Dr_Kakashi, Floriman, RaKXeR, Valetta6789
267206	4	0	Brown & Gray (5 Suits)	2020-08-10 — 12:50:53 UTC	Dr_Kakashi, Floriman, RaKXeR, Valetta6789
267180	4	24	Brown & Gray (5 Suits)	2020-08-10 — 12:21:35 UTC	Dr_Kakashi, Floriman, RaKXeR, Valetta6789
267160	4	0	Alternating Clues & Dark Pink (5 Suits)	2020-08-10 — 11:57:56 UTC	Dr_Kakashi, Floriman, MarkusKahlsen, Valetta6789
261484	5	20	Null (4 Suits)	2020-08-04 — 09:22:08 UTC	asaelr, Dr_Kakashi, IAMJEFF, piper, Valetta6789
261483	5	0	Null (4 Suits)	2020-08-04 — 09:07:04 UTC	asaelr, Dr_Kakashi, IAMJEFF, piper, Valetta6789
261480	5	18	Null (4 Suits)	2020-08-04 — 08:55:25 UTC	asaelr, Dr_Kakashi, IAMJEFF, piper, Valetta6789
261477	6	12	Rainbow (3 Suits)	2020-08-04 — 08:35:26 UTC	asaelr, Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261472	6	14	Rainbow (3 Suits)	2020-08-04 — 08:19:27 UTC	asaelr, Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261464	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 07:55:58 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261445	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 07:19:28 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261436	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 06:55:47 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261426	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 06:40:34 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261408	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 06:27:10 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
261399	5	0	Dark Rainbow (6 Suits)	2020-08-04 — 06:14:18 UTC	Dr_Kakashi, IAMJEFF, kodomazer, piper, Valetta6789
254666	5	0	Special Mix (5 Suits)	2020-07-28 — 21:36:04 UTC	Dr_Kakashi, Pablo-, sephiroth, Valetta6789, will.i.am
254654	5	0	Special Mix (5 Suits)	2020-07-28 — 21:22:44 UTC	Dr_Kakashi, Pablo-, sephiroth, Valetta6789, will.i.am
254625	5	0	Special Mix (5 Suits)	2020-07-28 — 20:57:19 UTC	Dr_Kakashi, Pablo-, sephiroth, Valetta6789, will.i.am
254076	3	30	White Reversed (6 Suits)	2020-07-28 — 06:25:16 UTC	florrat2, padi, Valetta6789
254071	3	0	White Reversed (6 Suits)	2020-07-28 — 06:23:09 UTC	florrat2, padi, Valetta6789
254065	3	0	White Reversed (6 Suits)	2020-07-28 — 06:21:35 UTC	florrat2, padi, Valetta6789
254063	3	0	White Reversed (6 Suits)	2020-07-28 — 06:21:03 UTC	florrat2, padi, Valetta6789
254059	3	0	White Reversed (6 Suits)	2020-07-28 — 06:19:41 UTC	florrat2, padi, Valetta6789
254055	3	0	White Reversed (6 Suits)	2020-07-28 — 06:18:40 UTC	florrat2, padi, Valetta6789
254048	3	0	White Reversed (6 Suits)	2020-07-28 — 06:17:09 UTC	florrat2, padi, Valetta6789
254046	3	0	White Reversed (6 Suits)	2020-07-28 — 06:16:14 UTC	florrat2, padi, Valetta6789
254040	3	0	White Reversed (6 Suits)	2020-07-28 — 06:14:29 UTC	florrat2, padi, Valetta6789
254039	3	0	White Reversed (6 Suits)	2020-07-28 — 06:14:18 UTC	florrat2, padi, Valetta6789
254037	3	0	White Reversed (6 Suits)	2020-07-28 — 06:13:52 UTC	florrat2, padi, Valetta6789
254036	3	0	White Reversed (6 Suits)	2020-07-28 — 06:13:16 UTC	florrat2, padi, Valetta6789
254033	3	0	White Reversed (6 Suits)	2020-07-28 — 06:13:03 UTC	florrat2, padi, Valetta6789
254031	3	0	White Reversed (6 Suits)	2020-07-28 — 06:12:22 UTC	florrat2, padi, Valetta6789
254029	3	0	White Reversed (6 Suits)	2020-07-28 — 06:11:28 UTC	florrat2, padi, Valetta6789
254027	3	0	White Reversed (6 Suits)	2020-07-28 — 06:10:25 UTC	florrat2, padi, Valetta6789
254025	3	0	White Reversed (6 Suits)	2020-07-28 — 06:09:29 UTC	florrat2, padi, Valetta6789
254023	3	0	White Reversed (6 Suits)	2020-07-28 — 06:08:52 UTC	florrat2, padi, Valetta6789
254022	3	0	White Reversed (6 Suits)	2020-07-28 — 06:08:04 UTC	florrat2, padi, Valetta6789
254020	3	0	White Reversed (6 Suits)	2020-07-28 — 06:07:10 UTC	florrat2, padi, Valetta6789
254016	3	0	White Reversed (6 Suits)	2020-07-28 — 06:06:12 UTC	florrat2, padi, Valetta6789
254015	3	0	White Reversed (6 Suits)	2020-07-28 — 06:06:01 UTC	florrat2, padi, Valetta6789
254013	3	0	White Reversed (6 Suits)	2020-07-28 — 06:05:00 UTC	florrat2, padi, Valetta6789
254007	3	0	White Reversed (6 Suits)	2020-07-28 — 06:02:36 UTC	florrat2, padi, Valetta6789
254005	3	0	White Reversed (6 Suits)	2020-07-28 — 06:02:16 UTC	florrat2, padi, Valetta6789
254003	3	0	White Reversed (6 Suits)	2020-07-28 — 06:01:44 UTC	florrat2, padi, Valetta6789
253998	3	0	White Reversed (6 Suits)	2020-07-28 — 06:00:02 UTC	florrat2, padi, Valetta6789
253996	3	0	White Reversed (6 Suits)	2020-07-28 — 05:59:03 UTC	florrat2, padi, Valetta6789
253992	3	0	White Reversed (6 Suits)	2020-07-28 — 05:57:12 UTC	florrat2, padi, Valetta6789
253988	3	0	White Reversed (6 Suits)	2020-07-28 — 05:55:09 UTC	florrat2, padi, Valetta6789
253985	3	0	White Reversed (6 Suits)	2020-07-28 — 05:54:23 UTC	florrat2, padi, Valetta6789
253981	3	0	White Reversed (6 Suits)	2020-07-28 — 05:52:43 UTC	florrat2, padi, Valetta6789
253976	3	0	White Reversed (6 Suits)	2020-07-28 — 05:50:34 UTC	florrat2, padi, Valetta6789
253971	3	0	White Reversed (6 Suits)	2020-07-28 — 05:48:36 UTC	florrat2, padi, Valetta6789
253969	3	0	White Reversed (6 Suits)	2020-07-28 — 05:47:57 UTC	florrat2, padi, Valetta6789
253964	3	0	White Reversed (6 Suits)	2020-07-28 — 05:47:24 UTC	florrat2, padi, Valetta6789
253963	3	0	White Reversed (6 Suits)	2020-07-28 — 05:46:57 UTC	florrat2, padi, Valetta6789
253953	3	0	White Reversed (6 Suits)	2020-07-28 — 05:44:57 UTC	florrat2, padi, Valetta6789
253950	3	0	White Reversed (6 Suits)	2020-07-28 — 05:44:15 UTC	florrat2, padi, Valetta6789
253947	3	0	White Reversed (6 Suits)	2020-07-28 — 05:43:40 UTC	florrat2, padi, Valetta6789
253946	3	0	White Reversed (6 Suits)	2020-07-28 — 05:43:06 UTC	florrat2, padi, Valetta6789
253944	3	0	White Reversed (6 Suits)	2020-07-28 — 05:42:36 UTC	florrat2, padi, Valetta6789
253942	3	0	White Reversed (6 Suits)	2020-07-28 — 05:41:07 UTC	florrat2, padi, Valetta6789
253939	3	0	White Reversed (6 Suits)	2020-07-28 — 05:40:37 UTC	florrat2, padi, Valetta6789
253937	3	0	White Reversed (6 Suits)	2020-07-28 — 05:39:33 UTC	florrat2, padi, Valetta6789
253935	3	0	White Reversed (6 Suits)	2020-07-28 — 05:38:12 UTC	florrat2, padi, Valetta6789
253933	3	29	White Reversed (6 Suits)	2020-07-28 — 05:37:14 UTC	florrat2, padi, Valetta6789
253926	3	0	White Reversed (6 Suits)	2020-07-28 — 05:35:15 UTC	florrat2, padi, Valetta6789
253917	4	0	White Reversed (6 Suits)	2020-07-28 — 05:32:16 UTC	florrat2, padi, RaKXeR, Valetta6789
253913	4	0	White Reversed (6 Suits)	2020-07-28 — 05:31:25 UTC	florrat2, padi, RaKXeR, Valetta6789
253910	4	0	White Reversed (6 Suits)	2020-07-28 — 05:30:22 UTC	florrat2, padi, RaKXeR, Valetta6789
253908	4	0	White Reversed (6 Suits)	2020-07-28 — 05:29:43 UTC	florrat2, padi, RaKXeR, Valetta6789
253907	4	0	White Reversed (6 Suits)	2020-07-28 — 05:28:59 UTC	florrat2, padi, RaKXeR, Valetta6789
253903	4	0	White Reversed (6 Suits)	2020-07-28 — 05:27:14 UTC	florrat2, padi, RaKXeR, Valetta6789
253902	4	0	White Reversed (6 Suits)	2020-07-28 — 05:26:32 UTC	florrat2, padi, RaKXeR, Valetta6789
253898	4	0	White Reversed (6 Suits)	2020-07-28 — 05:25:35 UTC	florrat2, padi, RaKXeR, Valetta6789
253895	4	0	White Reversed (6 Suits)	2020-07-28 — 05:25:08 UTC	florrat2, padi, RaKXeR, Valetta6789
253893	4	0	White Reversed (6 Suits)	2020-07-28 — 05:24:17 UTC	florrat2, padi, RaKXeR, Valetta6789
253892	4	0	White Reversed (6 Suits)	2020-07-28 — 05:23:38 UTC	florrat2, padi, RaKXeR, Valetta6789
253890	4	0	White Reversed (6 Suits)	2020-07-28 — 05:23:03 UTC	florrat2, padi, RaKXeR, Valetta6789
253888	4	0	White Reversed (6 Suits)	2020-07-28 — 05:22:19 UTC	florrat2, padi, RaKXeR, Valetta6789
253887	4	0	White Reversed (6 Suits)	2020-07-28 — 05:21:58 UTC	florrat2, padi, RaKXeR, Valetta6789
253885	4	0	White Reversed (6 Suits)	2020-07-28 — 05:21:06 UTC	florrat2, padi, RaKXeR, Valetta6789
253882	4	0	White Reversed (6 Suits)	2020-07-28 — 05:20:10 UTC	florrat2, padi, RaKXeR, Valetta6789
253880	4	0	White Reversed (6 Suits)	2020-07-28 — 05:19:27 UTC	florrat2, padi, RaKXeR, Valetta6789
253876	4	0	White Reversed (6 Suits)	2020-07-28 — 05:18:23 UTC	florrat2, padi, RaKXeR, Valetta6789
253875	4	0	White Reversed (6 Suits)	2020-07-28 — 05:17:54 UTC	florrat2, padi, RaKXeR, Valetta6789
253874	4	0	White Reversed (6 Suits)	2020-07-28 — 05:17:23 UTC	florrat2, padi, RaKXeR, Valetta6789
253869	4	0	White Reversed (6 Suits)	2020-07-28 — 05:16:06 UTC	florrat2, padi, RaKXeR, Valetta6789
253868	4	0	White Reversed (6 Suits)	2020-07-28 — 05:15:14 UTC	florrat2, padi, RaKXeR, Valetta6789
253866	4	0	White Reversed (6 Suits)	2020-07-28 — 05:14:41 UTC	florrat2, padi, RaKXeR, Valetta6789
253864	4	0	White Reversed (6 Suits)	2020-07-28 — 05:13:59 UTC	florrat2, padi, RaKXeR, Valetta6789
253861	4	0	White Reversed (6 Suits)	2020-07-28 — 05:12:49 UTC	florrat2, padi, RaKXeR, Valetta6789
253860	4	0	White Reversed (6 Suits)	2020-07-28 — 05:12:22 UTC	florrat2, padi, RaKXeR, Valetta6789
253856	4	30	White Reversed (6 Suits)	2020-07-28 — 05:09:58 UTC	florrat2, padi, RaKXeR, Valetta6789
253852	4	0	White Reversed (6 Suits)	2020-07-28 — 05:07:39 UTC	florrat2, padi, RaKXeR, Valetta6789
253849	4	0	White Reversed (6 Suits)	2020-07-28 — 05:05:57 UTC	florrat2, padi, RaKXeR, Valetta6789
253846	4	30	White Reversed (6 Suits)	2020-07-28 — 05:04:59 UTC	florrat2, padi, RaKXeR, Valetta6789
253840	4	0	White Reversed (6 Suits)	2020-07-28 — 05:02:36 UTC	florrat2, padi, RaKXeR, Valetta6789
253835	4	0	White Reversed (6 Suits)	2020-07-28 — 05:01:08 UTC	florrat2, padi, RaKXeR, Valetta6789
253834	4	0	White Reversed (6 Suits)	2020-07-28 — 05:00:15 UTC	florrat2, padi, RaKXeR, Valetta6789
253830	4	0	White Reversed (6 Suits)	2020-07-28 — 04:59:00 UTC	florrat2, padi, RaKXeR, Valetta6789
253828	5	0	White Reversed (6 Suits)	2020-07-28 — 04:57:32 UTC	florrat2, padi, RaKXeR, Tiramisu1th, Valetta6789
253814	5	0	White Reversed (6 Suits)	2020-07-28 — 04:51:02 UTC	florrat2, padi, RaKXeR, Tiramisu1th, Valetta6789
253807	5	0	White Reversed (6 Suits)	2020-07-28 — 04:49:24 UTC	florrat2, padi, RaKXeR, Tiramisu1th, Valetta6789
253803	5	0	No Variant	2020-07-28 — 04:47:01 UTC	florrat2, padi, RaKXeR, Tiramisu1th, Valetta6789
252163	4	30	White Reversed (6 Suits)	2020-07-26 — 20:56:48 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252160	4	0	White Reversed (6 Suits)	2020-07-26 — 20:54:53 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252159	4	0	White Reversed (6 Suits)	2020-07-26 — 20:54:09 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252158	4	0	White Reversed (6 Suits)	2020-07-26 — 20:53:34 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252155	4	0	White Reversed (6 Suits)	2020-07-26 — 20:52:13 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252153	4	0	White Reversed (6 Suits)	2020-07-26 — 20:51:04 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252151	4	0	White Reversed (6 Suits)	2020-07-26 — 20:50:22 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252147	4	0	White Reversed (6 Suits)	2020-07-26 — 20:48:31 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252146	4	0	White Reversed (6 Suits)	2020-07-26 — 20:46:56 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252145	4	0	White Reversed (6 Suits)	2020-07-26 — 20:46:07 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252144	4	0	White Reversed (6 Suits)	2020-07-26 — 20:45:20 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252143	4	0	White Reversed (6 Suits)	2020-07-26 — 20:44:43 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252142	4	0	White Reversed (6 Suits)	2020-07-26 — 20:43:48 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252140	4	0	White Reversed (6 Suits)	2020-07-26 — 20:42:51 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252135	4	30	White Reversed (6 Suits)	2020-07-26 — 20:39:55 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252131	4	0	White Reversed (6 Suits)	2020-07-26 — 20:38:01 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252130	4	0	White Reversed (6 Suits)	2020-07-26 — 20:37:28 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252129	4	0	White Reversed (6 Suits)	2020-07-26 — 20:36:50 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252128	4	0	White Reversed (6 Suits)	2020-07-26 — 20:36:10 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252126	4	0	White Reversed (6 Suits)	2020-07-26 — 20:33:46 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252124	4	0	White Reversed (6 Suits)	2020-07-26 — 20:33:02 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252122	4	0	White Reversed (6 Suits)	2020-07-26 — 20:32:10 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252115	4	0	White Reversed (6 Suits)	2020-07-26 — 20:29:11 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252112	4	0	White Reversed (6 Suits)	2020-07-26 — 20:28:27 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252110	4	0	White Reversed (6 Suits)	2020-07-26 — 20:28:01 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252108	4	0	White Reversed (6 Suits)	2020-07-26 — 20:27:36 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252107	4	0	White Reversed (6 Suits)	2020-07-26 — 20:26:50 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252105	4	0	White Reversed (6 Suits)	2020-07-26 — 20:26:13 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252104	4	0	White Reversed (6 Suits)	2020-07-26 — 20:25:19 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252102	4	30	White Reversed (6 Suits)	2020-07-26 — 20:23:50 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252100	4	0	White Reversed (6 Suits)	2020-07-26 — 20:21:32 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252096	4	0	White Reversed (6 Suits)	2020-07-26 — 20:20:10 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252095	4	0	White Reversed (6 Suits)	2020-07-26 — 20:19:09 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252093	4	0	White Reversed (6 Suits)	2020-07-26 — 20:18:05 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252091	4	0	White Reversed (6 Suits)	2020-07-26 — 20:17:26 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252088	4	0	White Reversed (6 Suits)	2020-07-26 — 20:15:33 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252083	4	30	White Reversed (6 Suits)	2020-07-26 — 20:13:12 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252081	4	0	White Reversed (6 Suits)	2020-07-26 — 20:11:07 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252080	4	0	White Reversed (6 Suits)	2020-07-26 — 20:10:39 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252076	4	0	White Reversed (6 Suits)	2020-07-26 — 20:09:14 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252073	4	0	White Reversed (6 Suits)	2020-07-26 — 20:07:37 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252070	4	0	White Reversed (6 Suits)	2020-07-26 — 20:06:29 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252068	4	0	White Reversed (6 Suits)	2020-07-26 — 20:05:48 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252067	4	0	White Reversed (6 Suits)	2020-07-26 — 20:05:23 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252064	4	0	White Reversed (6 Suits)	2020-07-26 — 20:04:02 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252060	4	0	White Reversed (6 Suits)	2020-07-26 — 20:02:22 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252059	4	0	White Reversed (6 Suits)	2020-07-26 — 20:01:52 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252058	4	0	White Reversed (6 Suits)	2020-07-26 — 20:01:41 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252054	4	0	White Reversed (6 Suits)	2020-07-26 — 19:59:29 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252053	4	0	White Reversed (6 Suits)	2020-07-26 — 19:58:55 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252050	4	0	White Reversed (6 Suits)	2020-07-26 — 19:58:31 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252049	4	0	White Reversed (6 Suits)	2020-07-26 — 19:57:46 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252046	4	0	White Reversed (6 Suits)	2020-07-26 — 19:56:34 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252043	4	0	White Reversed (6 Suits)	2020-07-26 — 19:55:55 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252040	4	0	White Reversed (6 Suits)	2020-07-26 — 19:54:42 UTC	Libster, NoMercy, RaKXeR, Valetta6789
252037	4	0	White Reversed (6 Suits)	2020-07-26 — 19:52:45 UTC	Libster, NoMercy, RaKXeR, Valetta6789
247220	4	0	Gray Reversed (5 Suits)	2020-07-21 — 22:07:03 UTC	DMoney, scharkbite, Valetta6789, will.i.am
